174,01/02/2020,,United Arab Emirates,1/31/2020 8:15,4.0,0,0
175,01/02/2020,Queensland,Australia,01/02/2020 18:12,2.0,0,0
176,01/02/2020,Ontario,Canada,01/02/2020 18:12,3.0,0,0
177,01/02/2020,,Italy,1/31/2020 8:15,2.0,0,0
178,01/02/2020,,Philippines,02/02/2020 03:33,2.0,1,0
179,01/02/2020,,Russia,1/31/2020 16:13,2.0,0,0
180,01/02/2020,,UK,01/02/2020 01:52,2.0,0,0
181,01/02/2020,South Australia,Australia,01/02/2020 18:12,2.0,0,0
182,01/02/2020,,Cambodia,1/31/2020 8:15,1.0,0,0
183,01/02/2020,British Columbia,Canada,01/02/2020 18:12,1.0,0,0
184,01/02/2020,,Finland,1/31/2020 8:15,1.0,0,0
185,01/02/2020,,India,1/31/2020 8:15,1.0,0,0
186,01/02/2020,,Nepal,1/31/2020 8:15,1.0,0,0
187,01/02/2020,,Spain,01/02/2020 23:43,1.0,0,0
188,01/02/2020,,Sri Lanka,1/31/2020 8:15,1.0,0,0
189,01/02/2020,,Sweden,01/02/2020 02:13,1.0,0,0
190,02/02/2020,,Japan,01/02/2020 18:53,20.0,0,1
191,02/02/2020,,Thailand,1/31/2020 10:37,19.0,0,5
192,02/02/2020,,Singapore,02/02/2020 01:03,18.0,0,0
193,02/02/2020,Hong Kong,Hong Kong,02/02/2020 23:53,15.0,0,0
194,02/02/2020,,South Korea,02/02/2020 02:23,15.0,0,0
195,02/02/2020,,Germany,02/02/2020 18:03,10.0,0,0
196,02/02/2020,Taiwan,Taiwan,1/31/2020 15:20,10.0,0,0
197,02/02/2020,Macau,Macau,02/02/2020 04:23,8.0,0,0
198,02/02/2020,,Malaysia,1/31/2020 8:15,8.0,0,0
199,02/02/2020,,France,01/02/2020 01:52,6.0,0,0
200,02/02/2020,,Vietnam,01/02/2020 07:38,6.0,0,1
201,02/02/2020,,United Arab Emirates,02/02/2020 05:43,5.0,0,0
202,02/02/2020,New South Wales,Australia,01/02/2020 18:12,4.0,0,2
203,02/02/2020,Victoria,Australia,01/02/2020 18:12,4.0,0,0
204,02/02/2020,Ontario,Canada,01/02/2020 18:12,3.0,0,0
205,02/02/2020,Queensland,Australia,02/02/2020 22:33,2.0,0,0
206,02/02/2020,South Australia,Australia,02/02/2020 22:33,2.0,0,0
207,02/02/2020,,India,02/02/2020 06:03,2.0,0,0
208,02/02/2020,,Italy,1/31/2020 8:15,2.0,0,0
209,02/02/2020,,Philippines,02/02/2020 03:33,2.0,1,0
210,02/02/2020,,Russia,1/31/2020 16:13,2.0,0,0
211,02/02/2020,,UK,01/02/2020 01:52,2.0,0,0
212,02/02/2020,,Cambodia,1/31/2020 8:15,1.0,0,0
213,02/02/2020,British Columbia,Canada,01/02/2020 18:12,1.0,0,0
214,02/02/2020,,Finland,1/31/2020 8:15,1.0,0,0
215,02/02/2020,,Nepal,1/31/2020 8:15,1.0,0,0
216,02/02/2020,,Spain,01/02/2020 23:43,1.0,0,0
217,02/02/2020,,Sri Lanka,1/31/2020 8:15,1.0,0,0
218,02/02/2020,,Sweden,01/02/2020 02:13,1.0,0,0
